transaction_id,customer_id,date,product_id,quantity,price,promotion_id
1200,1095,2023-14-01,101,-4,2.5,10.0
1201,1188,2023-01-19,101,4,2.5,10.0
1202,1131,2023-02-23,104,4,4.5,
1203,1089,2023-12-03,101,5,2.5,20.0
1204,1145,2023-04-26,103,2,1.2,
1205,1119,2023-02-10,109,1,0.5,
1206,1117,2023-05-24,110,5,15.0,30.0
1207,1075,2023-07-16,105,3,4.0,20.0
1208,1033,2023-09-01,108,2,3.0,
1209,1083,2023-02-23,110,3,15.0,
1210,1068,2023-05-02,104,2,4.5,10.0
1211,1043,2023-09-06,102,3,2.8,
1212,1112,2023-05-28,107,2,3.5,30.0
1213,1178,2023-07-24,108,4,3.0,
1214,1073,2023-11-18,102,5,2.8,20.0
1215,1015,2023-01-20,108,2,3.0,
1216,1080,2023-05-10,107,2,3.5,10.0
1217,1092,2023-03-12,101,3,2.5,10.0
1218,1055,2023-12-09,105,2,4.0,
1219,1119,2023-07-30,109,3,0.5,10.0
1220,1163,2023-11-24,108,3,3.0,20.0
1221,1022,2023-08-18,110,4,15.0,
1222,1038,2023-03-21,108,4,3.0,10.0
1223,1126,2023-09-11,103,1,1.2,10.0
1224,1085,2023-03-29,103,4,1.2,30.0
1225,1036,2023-01-02,107,2,3.5,10.0
1226,1119,2023-09-28,103,3,1.2,30.0
1227,1173,2023-10-31,105,5,4.0,
1228,1019,2023-01-02,107,1,3.5,10.0
1229,1183,2023-09-15,104,4,4.5,10.0
1230,1032,2023-06-19,108,1,3.0,10.0
1231,1104,2023-03-28,105,4,4.0,30.0
1232,1128,2023-11-19,105,5,4.0,30.0
1233,1074,2023-06-13,108,5,3.0,20.0
1234,1016,2023-04-26,109,5,0.5,
1235,1136,2023-04-06,108,2,3.0,10.0
1236,1035,2023-02-26,103,1,1.2,
1237,1125,2023-04-19,107,4,3.5,30.0
1238,1191,2023-05-09,110,5,15.0,
1239,1023,2023-04-17,108,1,3.0,20.0
1240,1138,2023-05-15,108,1,3.0,
1241,1066,2023-12-13,110,1,15.0,10.0
1242,1127,2023-07-16,104,1,4.5,
1243,1079,2023-08-07,106,1,4.5,10.0
1244,1076,2023-11-24,102,5,2.8,30.0
1245,1083,2023-03-16,105,3,4.0,20.0
1246,1153,2023-10-26,109,1,0.5,10.0
1247,1033,2023-08-20,106,3,4.5,10.0
1248,1110,2023-08-30,106,1,4.5,
1249,1047,2023-11-22,110,1,15.0,20.0
1250,1200,2023-03-07,105,4,4.0,10.0
1251,1130,2023-12-09,105,2,4.0,
1252,1055,2023-10-18,109,2,0.5,
1253,1146,2023-10-15,106,2,4.5,
1254,1144,2023-09-22,101,2,2.5,30.0
1255,1103,2023-03-07,108,5,3.0,10.0
1256,1165,2023-08-27,107,5,3.5,10.0
1257,1197,2023-07-05,102,5,2.8,
1258,1196,2023-02-08,110,5,15.0,20.0
1259,1107,2023-12-30,103,1,1.2,20.0
1260,1136,2023-01-14,110,5,-15.0,
1261,1082,2023-11-09,102,3,2.8,20.0
1262,1197,2023-02-19,107,2,3.5,20.0
1263,1111,2023-03-22,105,3,4.0,
1264,1041,2023-08-28,109,1,0.5,
1265,1110,2023-04-04,104,4,4.5,
1266,1075,2023-10-31,109,2,0.5,
1267,1155,2023-03-04,103,5,1.2,30.0
1268,1038,2023-12-13,110,1,15.0,
1269,1155,2023-08-01,107,5,3.5,20.0
1270,1155,2023-08-30,101,4,2.5,
1271,1169,2023-07-31,109,1,0.5,
1272,1026,2023-11-01,107,4,3.5,
1273,1027,2023-11-07,108,5,3.0,20.0
1274,1168,2023-11-05,108,1,3.0,10.0
1275,1087,2023-07-23,104,4,4.5,
1276,1192,2023-03-07,109,4,0.5,
1277,1102,2023-05-21,105,1,4.0,30.0
1278,1068,2023-12-09,103,4,1.2,
1279,1092,2023-11-14,108,4,3.0,20.0
1280,1167,2023-07-18,106,5,4.5,
1281,1199,2023-03-16,105,2,4.0,
1282,1053,2023-07-31,103,2,1.2,20.0
1283,1140,2023-07-23,106,4,4.5,10.0
1284,1092,2023-04-16,104,1,4.5,20.0
1285,1177,2023-06-17,107,5,3.5,10.0
1286,1068,2023-10-01,104,3,4.5,10.0
1287,1122,2023-07-24,110,2,15.0,
1288,1107,2023-04-30,104,5,4.5,
1289,1134,2023-01-15,103,4,1.2,10.0
1290,1021,2023-06-22,110,5,15.0,20.0
1291,1163,2023-03-19,109,4,0.5,10.0
1292,1130,2023-08-10,101,2,2.5,10.0
1293,1021,2023-12-19,102,3,2.8,
1294,1031,2023-04-19,101,4,2.5,10.0
1295,1179,2023-03-30,107,1,3.5,
1296,1103,2023-08-07,110,2,15.0,
1297,1081,2023-03-14,106,1,4.5,
1298,1055,2023-11-15,102,3,2.8,20.0
1299,1117,2023-11-01,101,1,2.5,
1300,1142,2023-06-10,105,2,4.0,20.0
1301,1061,2023-09-05,102,2,2.8,
1302,1167,2023-08-02,102,2,2.8,
1303,1144,2023-09-22,109,1,0.5,10.0
1304,1090,2023-03-24,103,4,1.2,10.0
1305,1194,2023-08-13,103,5,1.2,10.0
1306,1056,2023-10-22,101,1,2.5,
1307,1057,2023-09-02,102,5,2.8,
1308,1047,2023-03-21,102,3,2.8,30.0
1309,1197,2023-12-24,101,4,2.5,
1310,1114,2023-08-10,108,2,3.0,30.0
1311,1113,2023-11-15,101,4,2.5,30.0
1312,1142,2023-09-25,107,5,3.5,10.0
1313,1090,2023-08-13,106,1,4.5,
1314,1108,2023-01-10,107,1,3.5,10.0
1315,1178,2023-09-18,102,1,2.8,
1316,1005,2023-07-24,108,1,3.0,10.0
1317,1114,2023-02-28,106,3,4.5,10.0
1318,1151,2023-06-22,109,3,0.5,
1319,1095,2023-09-30,104,2,4.5,30.0
1320,1005,2023-09-07,110,2,15.0,20.0
1321,1069,2023-01-22,104,5,4.5,10.0
1322,1147,2023-03-14,106,5,4.5,20.0
1323,1135,2023-09-27,107,4,3.5,30.0
1324,1196,2023-10-31,105,2,4.0,
1325,1049,2023-09-14,109,1,0.5,10.0
1326,1063,2023-12-17,108,3,3.0,
1327,1054,2023-10-10,110,4,15.0,20.0
1328,1195,2023-12-18,109,2,0.5,30.0
1329,1137,2023-03-31,105,2,4.0,10.0
1330,1138,2023-09-12,110,4,15.0,10.0
1331,1023,2023-01-05,108,1,3.0,
1332,1070,2023-01-15,110,5,15.0,10.0
1333,1088,2023-10-17,107,4,3.5,30.0
1334,1180,2023-10-12,101,4,2.5,
1335,1122,2023-10-24,106,4,4.5,
1336,1154,2023-04-12,101,2,2.5,10.0
1337,1049,2023-02-21,107,2,3.5,30.0
1338,1130,2023-04-26,104,4,4.5,20.0
1339,1169,2023-09-06,102,3,2.8,
1340,1143,2023-07-20,103,4,1.2,
1341,1126,2023-06-14,103,2,1.2,20.0
1342,1091,2023-10-11,108,4,3.0,30.0
1343,1076,2023-07-22,103,3,1.2,30.0
1344,1093,2023-02-14,105,5,4.0,10.0
1345,1001,2023-11-05,104,3,4.5,10.0
1346,1110,2023-11-02,105,2,4.0,30.0
1347,1082,2023-02-13,101,1,2.5,10.0
1348,1118,2023-05-27,106,4,4.5,10.0
1349,1128,2023-07-05,101,2,2.5,
1350,1082,2023-06-30,104,-3,4.5,10.0
1351,1084,2023-07-08,103,2,1.2,10.0
1352,1138,2023-03-16,103,2,1.2,
1353,1035,2023-03-24,104,5,4.5,20.0
1354,1172,2023-01-05,104,4,4.5,
1355,1155,2023-03-03,101,4,2.5,30.0
1356,1049,2023-05-04,107,4,3.5,10.0
1357,1113,2023-07-21,108,3,3.0,20.0
1358,1116,2023-08-27,106,3,4.5,30.0
1359,1186,2023-03-07,105,5,4.0,
1360,1131,2023-04-16,110,5,15.0,
1361,1174,2023-09-14,106,3,4.5,10.0
1362,1187,2023-06-14,103,1,1.2,30.0
1363,1032,2023-11-06,104,3,4.5,10.0
1364,1038,2023-01-28,102,2,2.8,10.0
1365,1110,2023-10-16,102,3,2.8,10.0
1366,1108,2023-08-08,109,4,0.5,10.0
1367,1076,2023-01-12,101,2,2.5,30.0
1368,1006,2023-11-11,105,1,4.0,30.0
1369,1085,2023-01-26,104,5,4.5,
1370,1087,2023-07-08,103,3,1.2,30.0
1371,1047,2023-04-17,108,2,3.0,
1372,1191,2023-06-01,110,5,15.0,10.0
1373,1041,2023-08-23,108,3,3.0,30.0
1374,1051,2023-05-15,107,1,3.5,
1375,1170,2023-05-29,109,2,0.5,10.0
1376,1178,2023-11-10,103,5,1.2,20.0
1377,1192,2023-12-26,102,2,2.8,10.0
1378,1006,2023-09-25,103,5,1.2,20.0
1379,1100,2023-01-11,103,5,1.2,10.0
1380,1175,2023-12-27,104,5,4.5,30.0
1381,1119,2023-04-11,102,1,2.8,30.0
1382,1176,2023-12-14,101,3,2.5,20.0
1383,1192,2023-10-21,104,4,4.5,20.0
1384,1088,2023-06-09,110,1,15.0,10.0
1385,1101,2023-01-20,102,4,2.8,30.0
1386,1137,2023-02-25,108,5,3.0,10.0
1387,1094,2023-04-04,106,1,4.5,20.0
1388,1117,2023-01-12,103,3,1.2,
1389,1129,2023-06-24,101,5,2.5,30.0
1390,1128,2023-10-20,109,5,0.5,30.0
1391,1004,2023-07-29,103,2,1.2,20.0
1392,1097,2023-12-11,106,2,4.5,
1393,1016,2023-05-31,109,2,0.5,20.0
1394,1033,2023-11-21,106,3,4.5,10.0
1395,1119,2023-03-15,107,5,3.5,10.0
1396,1178,2023-01-25,106,3,4.5,30.0
1397,1090,2023-06-14,101,2,2.5,
1398,1162,2023-01-06,105,3,4.0,20.0
1399,1067,2023-08-19,105,3,4.0,30.0
1400,1028,2023-14-01,109,3,0.5,20.0
1401,1045,2023-04-19,107,4,3.5,20.0
1402,1186,2023-11-08,110,4,15.0,
1403,1011,2023-10-14,104,5,4.5,
1404,1080,2023-06-04,102,4,2.8,10.0
1405,1189,2023-09-09,110,3,15.0,
1406,1064,2023-02-18,104,1,4.5,
1407,1173,2023-03-26,109,3,0.5,30.0
1408,1181,2023-11-18,102,1,2.8,30.0
1409,1166,2023-10-09,102,2,2.8,30.0
1410,1065,2023-07-16,105,3,4.0,
1411,1060,2023-01-07,107,3,3.5,
1412,1124,2023-06-07,105,4,4.0,30.0
1413,1177,2023-05-23,101,4,2.5,30.0
1414,1082,2023-03-09,110,2,15.0,
1415,1183,2023-12-25,107,2,3.5,20.0
1416,1122,2023-02-01,104,1,4.5,10.0
1417,1171,2023-09-15,107,4,3.5,20.0
1418,1059,2023-06-13,107,1,3.5,
1419,1186,2023-06-17,106,2,4.5,
1420,1069,2023-01-05,102,5,2.8,20.0
1421,1020,2023-01-11,107,4,3.5,30.0
1422,1163,2023-09-14,106,2,4.5,
1423,1120,2023-07-11,107,2,3.5,
1424,1139,2023-11-22,108,3,3.0,20.0
1425,1043,2023-03-10,102,1,2.8,
1426,1096,2023-08-21,102,5,2.8,30.0
1427,1131,2023-03-18,103,3,1.2,
1428,1059,2023-03-17,106,3,4.5,20.0
1429,1109,2023-08-09,101,5,2.5,30.0
1430,1068,2023-08-19,104,5,4.5,
1431,1009,2023-09-21,104,5,4.5,30.0
1432,1028,2023-01-26,101,1,2.5,20.0
1433,1102,2024-01-01,101,5,2.5,
1434,1092,2023-07-20,110,5,15.0,
1435,1015,2023-03-01,105,1,4.0,
1436,1128,2023-10-02,101,3,2.5,20.0
1437,1168,2023-05-12,110,5,15.0,10.0
1438,1126,2023-11-10,110,4,15.0,10.0
1439,1043,2023-12-13,105,3,4.0,
1440,1098,2023-05-03,110,4,-15.0,
1441,1014,2023-06-08,103,4,1.2,
1442,1063,2023-08-31,102,5,2.8,
1443,1010,2023-05-19,103,4,1.2,30.0
1444,1197,2023-09-10,108,3,3.0,10.0
1445,1125,2023-10-08,103,4,1.2,
1446,1047,2023-04-27,106,1,4.5,20.0
1447,1070,2023-12-24,103,5,1.2,
1448,1142,2023-10-30,106,3,4.5,
1449,1144,2023-11-04,104,2,4.5,10.0
1450,1159,2023-06-26,108,2,3.0,
1451,1147,2023-11-08,105,1,4.0,
1452,1023,2023-05-01,106,4,4.5,10.0
1453,1045,2023-09-19,105,4,4.0,30.0
1454,1127,2023-05-09,110,1,15.0,10.0
1455,1071,2023-09-14,101,5,2.5,
1456,1148,2023-06-28,105,3,4.0,30.0
1457,1144,2023-07-01,102,2,2.8,10.0
1458,1027,2023-05-07,110,5,15.0,10.0
1459,1051,2023-01-14,107,4,3.5,
1460,1166,2023-02-14,106,4,4.5,
1461,1155,2023-12-19,101,1,2.5,
1462,1031,2023-07-28,103,5,1.2,
1463,1148,2023-07-30,108,4,3.0,10.0
1464,1188,2023-09-20,104,5,4.5,20.0
1465,1141,2023-05-06,104,1,4.5,10.0
1466,1008,2023-12-04,101,3,2.5,30.0
1467,1098,2023-12-21,105,3,4.0,
1468,1165,2023-12-31,110,5,15.0,20.0
1469,1115,2023-01-10,104,2,4.5,
1470,1156,2023-05-30,108,4,3.0,30.0
1471,1110,2023-10-09,102,3,2.8,
1472,1122,2023-05-22,109,5,0.5,30.0
1473,1161,2023-11-06,104,3,4.5,30.0
1474,1076,2023-11-10,109,4,0.5,10.0
1475,1121,2023-06-16,107,1,3.5,20.0
1476,1001,2023-09-11,103,1,1.2,10.0
1477,1050,2023-06-13,108,5,3.0,10.0
1478,1183,2023-11-16,105,1,4.0,20.0
1479,1117,2023-12-22,102,2,2.8,10.0
1480,1071,2023-03-29,107,2,3.5,
1481,1034,2023-08-11,107,5,3.5,20.0
1482,1136,2023-04-19,106,2,4.5,10.0
1483,1057,2023-05-07,109,1,0.5,20.0
1484,1169,2023-07-20,105,3,4.0,
1485,1146,2023-09-14,105,5,4.0,20.0
1486,1077,2023-08-12,110,4,15.0,30.0
1487,1067,2023-03-30,110,5,15.0,10.0
1488,1109,2023-08-08,106,2,4.5,30.0
1489,1140,2023-01-07,104,2,4.5,10.0
1490,1046,2023-09-05,106,3,4.5,20.0
1491,1029,2023-11-08,103,2,1.2,10.0
1492,1141,2023-02-10,102,3,2.8,10.0
1493,1022,2023-06-02,106,4,4.5,
1494,1015,2023-02-24,107,4,3.5,20.0
1495,1071,2023-10-02,107,4,3.5,20.0
1496,1010,2023-05-23,105,1,4.0,20.0
1497,1170,2023-11-12,105,5,4.0,20.0
1498,1077,2023-06-17,106,2,4.5,20.0
1499,1058,2023-01-04,106,1,4.5,20.0
1500,1172,2023-08-13,107,-1,3.5,
1501,1173,2023-01-01,105,4,4.0,30.0
1502,1191,2023-04-17,108,4,3.0,
1503,1178,2023-08-25,102,4,2.8,30.0
1504,1110,2023-03-04,107,3,3.5,20.0
1505,1105,2023-05-26,103,1,1.2,
1506,1138,2023-05-10,106,3,4.5,20.0
1507,1054,2023-01-01,105,5,4.0,
1508,1128,2023-12-04,102,2,2.8,
1509,1181,2023-11-22,103,3,1.2,
1510,1025,2023-11-23,103,3,1.2,30.0
1511,1128,2023-03-23,109,3,0.5,20.0
1512,1131,2023-09-28,102,2,2.8,20.0
1513,1133,2023-11-03,101,1,2.5,30.0
1514,1111,2023-05-30,105,2,4.0,30.0
1515,1063,2023-01-12,110,1,15.0,10.0
1516,1170,2023-10-19,103,1,1.2,
1517,1083,2023-08-25,106,5,4.5,30.0
1518,1081,2023-02-28,102,5,2.8,10.0
1519,1154,2023-02-27,110,2,15.0,30.0
1520,1064,2023-02-10,101,4,2.5,10.0
1521,1192,2023-06-01,103,1,1.2,
1522,1185,2023-08-24,106,3,4.5,
1523,1198,2023-03-20,101,5,2.5,10.0
1524,1164,2023-10-25,107,3,3.5,
1525,1027,2023-07-15,103,3,1.2,20.0
1526,1170,2023-10-06,102,1,2.8,30.0
1527,1187,2023-02-12,109,3,0.5,10.0
1528,1151,2023-07-19,102,2,2.8,30.0
1529,1106,2023-07-05,102,4,2.8,30.0
1530,1010,2023-08-19,107,5,3.5,30.0
1531,1144,2023-01-16,102,5,2.8,10.0
1532,1005,2023-08-26,101,3,2.5,30.0
1533,1075,2023-08-21,104,2,4.5,10.0
1534,1188,2023-08-09,106,2,4.5,30.0
1535,1150,2023-12-06,106,3,4.5,10.0
1536,1191,2023-05-26,104,4,4.5,30.0
1537,1070,2023-06-07,108,5,3.0,
1538,1074,2023-10-19,110,4,15.0,
1539,1195,2023-11-15,106,4,4.5,
1540,1114,2023-04-02,109,2,0.5,20.0
1541,1174,2023-07-11,110,3,15.0,20.0
1542,1150,2023-06-05,103,1,1.2,30.0
1543,1015,2023-03-10,106,2,4.5,10.0
1544,1037,2023-02-23,109,2,0.5,20.0
1545,1067,2023-10-16,102,4,2.8,
1546,1091,2023-03-23,108,3,3.0,10.0
1547,1095,2023-02-07,103,2,1.2,20.0
1548,1081,2023-02-07,109,5,0.5,30.0
1549,1117,2023-08-05,103,3,1.2,30.0
1550,1182,2023-06-12,103,2,1.2,20.0
1551,1008,2023-04-15,109,2,0.5,30.0
1552,1081,2023-09-22,107,3,3.5,
1553,1020,2023-08-10,103,2,1.2,
1554,1108,2023-09-24,104,1,4.5,10.0
1555,1187,2023-01-18,104,3,4.5,
1556,1078,2023-03-27,109,2,0.5,30.0
1557,1147,2023-03-17,109,1,0.5,
1558,1024,2023-01-03,106,2,4.5,
1559,1040,2023-11-17,105,3,4.0,
1560,1121,2023-05-27,105,5,4.0,20.0
1561,1103,2023-02-18,101,5,2.5,30.0
1562,1064,2023-06-27,102,2,2.8,20.0
1563,1099,2023-02-21,104,2,4.5,20.0
1564,1123,2023-03-08,101,2,2.5,10.0
1565,1054,2023-04-16,109,1,0.5,20.0
1566,1197,2023-07-29,101,3,2.5,30.0
1567,1135,2023-09-04,101,5,2.5,10.0
1568,1187,2023-10-19,101,2,2.5,30.0
1569,1177,2023-12-05,102,3,2.8,10.0
1570,1059,2023-08-06,103,5,1.2,10.0
1571,1149,2023-04-29,103,5,1.2,
1572,1147,2023-02-01,101,4,2.5,20.0
1573,1047,2023-06-27,104,1,4.5,
1574,1192,2023-02-01,105,4,4.0,20.0
1575,1148,2023-08-11,109,3,0.5,
1576,1053,2023-08-22,110,2,15.0,
1577,1093,2023-05-31,106,2,4.5,
1578,1163,2023-12-18,106,5,4.5,10.0
1579,1094,2023-08-11,106,5,4.5,
1580,1007,2023-09-05,104,5,4.5,
1581,1144,2023-07-16,103,5,1.2,30.0
1582,1133,2023-12-03,110,3,15.0,30.0
1583,1143,2023-10-03,106,1,4.5,20.0
1584,1192,2023-11-07,107,2,3.5,10.0
1585,1029,2023-04-02,110,1,15.0,10.0
1586,1096,2023-09-01,109,5,0.5,30.0
1587,1083,2023-02-12,101,2,2.5,20.0
1588,1182,2023-11-07,107,1,3.5,20.0
1589,1097,2023-08-10,104,4,4.5,
1590,1182,2023-11-11,106,1,4.5,10.0
1591,1041,2023-07-28,107,3,3.5,
1592,1147,2023-10-05,102,5,2.8,30.0
1593,1126,2023-01-27,102,4,2.8,30.0
1594,1111,2023-06-08,108,5,3.0,20.0
1595,1046,2023-10-08,107,5,3.5,30.0
1596,1151,2023-04-23,103,1,1.2,
1597,1073,2023-03-14,102,1,2.8,10.0
1598,1004,2023-07-09,106,2,4.5,10.0
1599,1047,2023-03-04,104,3,4.5,20.0
1600,1093,2023-14-01,105,1,4.0,10.0
1601,1007,2023-03-29,107,2,3.5,20.0
1602,1092,2023-06-17,110,2,15.0,10.0
1603,1165,2023-01-23,104,5,4.5,10.0
1604,1178,2023-01-21,106,1,4.5,10.0
1605,1129,2023-08-11,101,2,2.5,30.0
1606,1144,2023-09-30,104,2,4.5,
1607,1076,2023-08-05,109,4,0.5,30.0
1608,1132,2023-06-24,110,4,15.0,30.0
1609,1160,2023-11-11,109,5,0.5,10.0
1610,1151,2023-05-12,110,1,15.0,30.0
1611,1181,2023-11-11,107,4,3.5,30.0
1612,1153,2023-10-07,108,3,3.0,30.0
1613,1105,2023-06-18,108,4,3.0,30.0
1614,1077,2023-09-25,109,2,0.5,10.0
1615,1078,2023-10-31,109,3,0.5,30.0
1616,1006,2023-11-12,108,1,3.0,30.0
1617,1005,2023-12-26,104,4,4.5,10.0
1618,1196,2023-09-14,106,1,4.5,
1619,1129,2023-02-05,106,2,4.5,10.0
1620,1052,2023-09-10,110,3,-15.0,20.0
1621,1009,2023-10-10,107,2,3.5,30.0
1622,1104,2023-11-15,103,5,1.2,10.0
1623,1133,2023-04-22,105,2,4.0,30.0
1624,1008,2023-10-01,110,5,15.0,
1625,1125,2023-01-18,102,4,2.8,
1626,1103,2023-10-16,110,3,15.0,
1627,1082,2023-11-20,101,2,2.5,
1628,1123,2023-06-27,109,3,0.5,10.0
1629,1034,2023-12-11,108,2,3.0,
1630,1151,2023-12-22,105,5,4.0,
1631,1165,2023-08-27,109,2,0.5,30.0
1632,1024,2023-03-27,105,2,4.0,30.0
1633,1011,2023-01-18,110,3,15.0,20.0
1634,1011,2023-07-06,106,4,4.5,30.0
1635,1092,2023-09-19,101,4,2.5,30.0
1636,1163,2023-12-17,108,2,3.0,10.0
1637,1051,2023-06-01,104,1,4.5,
1638,1108,2023-10-28,104,1,4.5,20.0
1639,1159,2023-06-07,106,3,4.5,20.0
1640,1108,2023-09-13,107,5,3.5,20.0
1641,1095,2023-07-21,108,4,3.0,10.0
1642,1029,2023-12-06,101,1,2.5,10.0
1643,1185,2023-01-01,101,4,2.5,30.0
1644,1161,2023-04-19,108,2,3.0,
1645,1047,2023-09-08,102,1,2.8,30.0
1646,1171,2023-06-01,105,4,4.0,10.0
1647,1007,2023-09-04,107,2,3.5,
1648,1111,2023-01-25,104,5,4.5,20.0
1649,1063,2023-04-28,106,4,4.5,10.0
1650,1060,2023-12-14,104,-1,4.5,30.0
1651,1008,2023-11-25,104,2,4.5,30.0
1652,1156,2023-10-03,105,1,4.0,10.0
1653,1122,2023-09-06,104,4,4.5,10.0
1654,1036,2023-11-27,109,4,0.5,
1655,1110,2023-08-13,103,3,1.2,10.0
1656,1198,2023-12-10,104,5,4.5,30.0
1657,1046,2023-10-18,103,4,1.2,
1658,1195,2023-09-06,108,3,3.0,10.0
1659,1083,2023-01-27,101,2,2.5,
1660,1158,2023-12-04,106,4,4.5,10.0
1661,1032,2023-01-24,101,3,2.5,10.0
1662,1181,2023-04-06,102,4,2.8,30.0
1663,1135,2023-06-06,110,1,15.0,30.0
1664,1181,2023-11-21,109,3,0.5,10.0
1665,1038,2023-01-11,107,5,3.5,10.0
1666,1076,2023-04-15,108,1,3.0,
1667,1064,2023-06-20,103,2,1.2,
1668,1121,2023-05-29,104,3,4.5,
1669,1130,2023-05-03,109,2,0.5,30.0
1670,1050,2023-10-18,105,4,4.0,20.0
1671,1004,2023-03-27,104,3,4.5,
1672,1136,2023-11-29,101,4,2.5,20.0
1673,1068,2023-06-19,103,5,1.2,30.0
1674,1178,2023-02-12,105,1,4.0,
1675,1158,2023-10-24,110,3,15.0,10.0
1676,1185,2023-01-10,107,1,3.5,30.0
1677,1050,2023-01-01,103,1,1.2,10.0
1678,1169,2023-05-28,108,3,3.0,10.0
1679,1085,2023-01-27,104,2,4.5,
1680,1142,2023-04-25,105,2,4.0,10.0
1681,1192,2023-05-07,110,4,15.0,30.0
1682,1173,2023-10-15,103,4,1.2,30.0
1683,1078,2023-08-29,102,3,2.8,20.0
1684,1026,2023-01-12,109,2,0.5,
1685,1116,2023-03-17,110,4,15.0,10.0
1686,1014,2023-07-03,107,3,3.5,10.0
1687,1062,2023-05-02,102,2,2.8,20.0
1688,1156,2023-01-13,104,5,4.5,20.0
1689,1096,2023-09-28,106,3,4.5,
1690,1041,2023-10-08,102,2,2.8,20.0
1691,1046,2023-06-06,106,3,4.5,
1692,1011,2023-09-30,104,3,4.5,10.0
1693,1178,2023-02-13,109,3,0.5,10.0
1694,1135,2023-03-29,110,5,15.0,20.0
1695,1185,2023-02-22,106,3,4.5,20.0
1696,1117,2023-12-20,104,3,4.5,10.0
1697,1123,2023-11-04,109,4,0.5,20.0
1698,1118,2023-01-09,105,2,4.0,30.0
1699,1053,2023-04-08,108,1,3.0,20.0
1700,1019,2023-04-27,110,1,15.0,20.0
1701,1125,2023-05-11,101,4,2.5,30.0
1702,1049,2023-08-08,110,4,15.0,30.0
1703,1199,2023-09-07,101,4,2.5,30.0
1704,1097,2023-10-21,109,3,0.5,20.0
1705,1117,2023-01-30,109,3,0.5,10.0
1706,1159,2023-10-20,101,5,2.5,
1707,1150,2023-09-05,106,4,4.5,20.0
1708,1044,2023-11-15,105,3,4.0,10.0
1709,1018,2023-07-05,107,2,3.5,
1710,1062,2023-10-08,109,1,0.5,30.0
1711,1098,2023-06-27,105,1,4.0,30.0
1712,1180,2023-07-29,106,5,4.5,10.0
1713,1121,2023-02-09,101,4,2.5,30.0
1714,1152,2023-02-10,108,3,3.0,20.0
1715,1099,2023-10-24,104,5,4.5,20.0
1716,1082,2023-12-17,109,5,0.5,10.0
1717,1024,2023-05-06,108,2,3.0,20.0
1718,1115,2023-09-16,110,2,15.0,20.0
1719,1001,2023-10-08,101,2,2.5,10.0
1720,1087,2023-06-27,104,1,4.5,10.0
1721,1146,2023-03-06,103,1,1.2,10.0
1722,1066,2023-11-08,107,4,3.5,30.0
1723,1109,2023-04-11,107,5,3.5,
1724,1157,2023-05-25,104,1,4.5,20.0
1725,1079,2023-04-07,102,1,2.8,10.0
1726,1170,2023-11-22,107,5,3.5,10.0
1727,1022,2023-03-06,106,5,4.5,20.0
1728,1095,2023-04-04,104,5,4.5,
1729,1082,2023-10-27,106,1,4.5,10.0
1730,1159,2023-04-24,101,2,2.5,20.0
1731,1070,2023-11-23,106,3,4.5,
1732,1171,2023-03-22,106,4,4.5,20.0
1733,1101,2023-01-15,101,5,2.5,20.0
1734,1167,2023-10-08,108,5,3.0,10.0
1735,1014,2023-10-18,110,5,15.0,10.0
1736,1002,2023-07-27,104,5,4.5,20.0
1737,1016,2023-03-28,107,4,3.5,
1738,1079,2023-09-19,101,4,2.5,
1739,1042,2023-05-15,104,5,4.5,10.0
1740,1054,2023-06-06,108,1,3.0,20.0
1741,1013,2023-01-01,101,3,2.5,10.0
1742,1065,2023-08-05,104,1,4.5,
1743,1091,2023-06-17,108,2,3.0,30.0
1744,1018,2023-05-29,102,2,2.8,20.0
1745,1137,2023-12-27,101,1,2.5,30.0
1746,1191,2023-10-22,107,1,3.5,
1747,1117,2023-08-12,105,2,4.0,20.0
1748,1188,2023-03-03,102,3,2.8,10.0
1749,1044,2023-01-24,104,5,4.5,
1750,1147,2023-08-10,105,2,4.0,20.0
1751,1093,2023-06-04,110,1,15.0,30.0
1752,1141,2023-02-12,107,1,3.5,10.0
1753,1028,2023-12-09,102,3,2.8,20.0
1754,1114,2023-12-31,107,4,3.5,20.0
1755,1071,2023-11-29,103,5,1.2,
1756,1088,2023-08-03,108,5,3.0,
1757,1126,2023-09-09,102,2,2.8,30.0
1758,1128,2023-10-11,103,1,1.2,10.0
1759,1147,2023-10-22,105,5,4.0,
1760,1155,2023-09-25,110,2,15.0,
1761,1103,2023-11-22,101,4,2.5,10.0
1762,1137,2023-08-18,107,4,3.5,20.0
1763,1119,2023-12-01,109,5,0.5,10.0
1764,1151,2023-02-13,107,3,3.5,10.0
1765,1075,2023-11-25,107,2,3.5,30.0
1766,1076,2023-12-13,104,1,4.5,10.0
1767,1122,2023-03-29,108,2,3.0,10.0
1768,1014,2023-10-09,101,1,2.5,
1769,1188,2023-04-28,103,3,1.2,30.0
1770,1091,2023-09-28,104,3,4.5,30.0
1771,1059,2023-11-08,108,1,3.0,10.0
1772,1035,2023-11-30,102,1,2.8,30.0
1773,1047,2023-12-23,107,2,3.5,10.0
1774,1167,2023-11-22,105,3,4.0,
1775,1041,2023-07-22,106,3,4.5,
1776,1193,2023-11-17,101,3,2.5,30.0
1777,1068,2023-06-06,104,4,4.5,20.0
1778,1074,2023-10-13,107,4,3.5,10.0
